"miid","type","url","title","caption","source","mid"
"1998","image","uploads/images/icons/pyramid.gif","Population pyramid",,NA,"144"
"1999","link","http://cepa.newschool.edu/het/profiles/image/walker.gif","Portrait",,NA,"144"
"2000","link","http://www.york.ac.uk/depts/maths/histstat/people/walker_f.gif","Walker portrait",,NA,"144"
"2001","link","http://cepa.newschool.edu/het/profiles/walker.htm","detailed Walker biography",,NA,"144"
"2002","link","http://lcweb2.loc.gov/cgi-bin/query/r?ammem/gmd:@filreq(@field(NUMBER+@band(g3701gm+gct00008))+@field(COLLID+setlmap))","Text of the Statistical Atlas of 1870",,NA,"144"
"2003","link","http://memory.loc.gov/ammem/gmdhtml/census.html","History of US census atlases",,NA,"144"
"2004","link","http://socserv2.socsci.mcmaster.ca/~econ/ugcm/3ll3/walkerfa/","Detailed Walker biography",,NA,"144"
"2005","link","http://www.handsomeatlas.com/us-census-statistical-atlas-1870","Statistical Atlas of the United States (1870)",,NA,"144"
"2006","link","http://www.handsomeatlas.com/us-census-statistical-atlas-1870/population-distribution-of-u-s-by-age-and-sex#z=3&lat=0.5397&lng=0.3220","Population distribution of U.S. by age and sex",,NA,"144"
"2007","image","uploads/images/population_pyramid.JPG","Example of population pyramid","Population distribution of U.S. by age and sex",NA,"144"
"2044","image","uploads/images/dan/mortality_table.jpg","Mortality table, from",,NA,"44"
"2045","image","uploads/images/portraits/graunt.gif","Graunt portrait",,NA,"44"
"2046","link","http://echo.mpiwg-berlin.mpg.de/ECHOdocuView?pn=3&ws=1.5&ww=1&wh=1&mode=imagepath&url=/mpiwg/online/permanent/echo/mpi_rostock/Graunt_1665/user","Natural and Political Observations mentioned in a following Index, and made upon the Bills of Mortality, 1665",,NA,"44"
"2047","link","http://www.encyclopedia.com/topic/John_Graunt.aspx","Short biography on John Graunt",,NA,"44"
"2048","image","uploads/images/Graunt1662.JPG","Cover page of &quot;Natural and Political Observations...&quot; ","Published in 1662.",NA,"44"
"2064","link","http://mapmaker.rutgers.edu/355/DrSnows_map2.jpg","Cholera map",,NA,"126"
"2065","link","http://xxi.ac-reims.fr/fig-st-die/actes/actes_2000/thouez/t13.gif","same, larger (764x852; 400K)",,NA,"126"
"2066","image","uploads/images/icons/snow.gif","Snow cholera map",,NA,"126"
"2067","image","uploads/images/portraits/snow.gif","Snow portrait",,NA,"126"
"2068","link","http://johnsnow.matrix.msu.edu/onlinecompanion.php","Online Companion to Cholera, Chloroform, and the Science of Medicine: A Life of John Snow",,NA,"126"
"2069","link","http://johnsnow.matrix.msu.edu/work.php?id=15-78-C1","Communication of Cholera Review",,NA,"126"
"2079","link","http://www.math.yorku.ca/SCS/Gallery/images/portraits/cheysson.jpg","Cheysson portrait",,NA,"176"
"2080","image","uploads/images/cheysson/chart_uni_en_1.JPG","On Chart Uniformity (pg. 1) - English Translation ","Proposals to bring uniformity in the preparation of charts: Bertillon, J., Cheysson, E., &amp; Fontaine, M.

",NA,"176"
"2081","link","http://132.187.98.10:8080/encyclopedia/en/cheyssonJean.pdf","Biographt of Emile Cheysson",,NA,"176"
"2082","link","http://www.britannica.com/EBchecked/topic/62829/Jacques-Bertillon","Biography of Jacques Bertillon",,NA,"176"
"2083","image","uploads/images/cheysson/chart_uni_en_2.JPG","On Chart Uniformity (pg. 2) - English Translation","Proposals to bring uniformity in the preparation of charts: Bertillon, J., Cheysson, E., &amp; Fontaine, M.",NA,"176"
"2084","image","uploads/images/cheysson/chart_uni_en_3.JPG","On Chart Uniformity (pg. 3) - English Translation","Proposals to bring uniformity in the preparation of charts: Bertillon, J., Cheysson, E., &amp; Fontaine, M.",NA,"176"
"2085","image","uploads/images/cheysson/chart_uni_en_4.JPG","On Chart Uniformity (pg. 4) - English Translation","
Proposals to bring uniformity in the preparation of charts: Bertillon, J., Cheysson, E., &amp; Fontaine, M.",NA,"176"
"2086","image","uploads/images/cheysson/chart_uni_en_5.JPG","On Chart Uniformity (pg. 5) - English Translation","Proposals to bring uniformity in the preparation of charts: Bertillon, J., Cheysson, E., &amp; Fontaine, M.",NA,"176"
"2087","image","uploads/images/cheysson/chart_uni_en_6.JPG","On Chart Uniformity (pg. 6) - English Translation","Proposals to bring uniformity in the preparation of charts: Bertillon, J., Cheysson, E., &amp; Fontaine, M.",NA,"176"
"2095","link","http://docs.fdrlibrary.marist.edu:8000/findbrow.cgi?collection=Ezekiel,+Mordecai","Brief biography on Ezekiel",,NA,"293"
